num,主键ID,企业名称,注册号,法人,社会统一信用代码,行业,gjj_202001,gjj_202002,gjj_202003,gjj_202004,gjj_202005,gjj_202006,gjj_202007,gjj_202008,gjj_202009,gjj_202010,gjj_202011,gjj_202012,shebao_202001,shebao_202002,shebao_202003,shebao_202004,shebao_202005,shebao_202006,shebao_202007,shebao_202008,shebao_202009,shebao_202010,shebao_202011,shebao_202012,yibao_201907,yibao_201908,yibao_201909,yibao_201910,yibao_201911,yibao_201912,yibao_202001,yibao_202002,yibao_202003,yibao_202004,yibao_202005,yibao_202006,yibao_202007,home_number,home_describe,gjj_sum,gjj_avg,gjj_nan,gjj_state,shebao_sum,shebao_avg,shebao_nan,shebao_state,yibao_sum,yibao_avg,yibao_nan,yibao_state,gjj_nan_score,gjj_state_score,shebao_nan_score,shebao_state_score,yibao_nan_score,yibao_state_score,gjj_sum_score,gjj_avg_score,shebao_sum_score,shebao_avg_score,yibao_sum_score,yibao_avg_score,home_number_score,desire_score,ability_score,score,target,defualt_rate,credit_score,credit_grade,credit_rate,max_value,3year_profit,loan_amount,credit_loan_amount,credit_loan_amount_zhanbi,mortgage_price,mortgage_loan_amount,mortgage_loan_amount_zhanbi,credit_loan_rate_1,credit_loan_rate_2,credit_loan_rate_3,credit_loan_rate_4,credit_loan_rate_5,credit_loan_rate_6,credit_loan_rate_7,credit_loan_rate_8,credit_loan_rate_9,credit_loan_rate_10,credit_loan_rate_11,credit_loan_rate_12,credit_loan_rate_13,credit_loan_rate_14,credit_loan_rate_15,credit_loan_rate_16,credit_loan_rate_17,credit_loan_rate_18,credit_loan_rate_19,credit_loan_rate_20,credit_loan_rate_21,credit_loan_rate_22,credit_loan_rate_23,credit_loan_rate_24,credit_loan_rate_25,credit_loan_rate_26,credit_loan_rate_27,credit_loan_rate_28,credit_loan_rate_29,credit_loan_rate_30,mortgage_loan_rate_1,mortgage_loan_rate_2,mortgage_loan_rate_3,mortgage_loan_rate_4,mortgage_loan_rate_5,mortgage_loan_rate_6,mortgage_loan_rate_7,mortgage_loan_rate_8,mortgage_loan_rate_9,mortgage_loan_rate_10,mortgage_loan_rate_11,mortgage_loan_rate_12,mortgage_loan_rate_13,mortgage_loan_rate_14,mortgage_loan_rate_15,mortgage_loan_rate_16,mortgage_loan_rate_17,mortgage_loan_rate_18,mortgage_loan_rate_19,mortgage_loan_rate_20,mortgage_loan_rate_21,mortgage_loan_rate_22,mortgage_loan_rate_23,mortgage_loan_rate_24,mortgage_loan_rate_25,mortgage_loan_rate_26,mortgage_loan_rate_27,mortgage_loan_rate_28,mortgage_loan_rate_29,mortgage_loan_rate_30
190,37080000104201303142861X,太阳纸***有限公司,370***1321,李**,9137***056J,制造业,1936935.0,1933470.0,1978515.0,1985445.0,1992375.0,1988910.0,2106720.0,2141370.0,2134440.0,2106720.0,0.0,2030490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22335390.0,1861282.5,1.0,93555.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,28.16333333333333,7.65,2.3200000000000003,3.45,1.7599999999999998,3.1500000000000004,55.7404489407116,0.0,1.4,0.94,0.8200000000000001,0.76,0.0,46.49333333333334,0.0,0.0,0.0,0.3,689.48,CCC,0.65,22335390.0,67006170.0,1000000.0,1000000.0,1.0,0.0,1000000.0,0.2,4.23972481025518,5.216162282793639,5.236,5.236,5.353870524188159,5.645423241461554,5.7948992971143936,5.901678460497107,5.986529708753385,6.057741048376318,6.119539212177515,6.174398276023651,6.223902339443133,6.2691321135306,6.310860674928627,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,4.069158366258455,4.675195913536623,4.830718002394586,4.935117262004971,4.964780467888627,5.274583779132215,5.389746188924498,5.467543040250853,5.527903176114703,5.577885770044234,5.620889761740235,5.658836743283116,5.692928506628878,5.723971113582183,5.752533772570044,5.779034664304734,5.80379081710576,5.82704879486144,5.849004468410693,5.869816245885816,5.889614212088095,5.908506615142366,5.926584579110929,5.943925598089311,5.960596173590419,5.976653837074171,5.9921487230606525,6.007124808334749,6.021620899384339,6.035671427462065
191,370830001012013082856716,山东联***有限公司,370***2226,杨**,9137***5671,租赁和商务服务业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,兖梁公路以*** / ,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,1.36,2.5500000000000003,2.3200000000000003,3.45,1.7599999999999998,3.1500000000000004,3.08,2.04,1.4,0.94,0.8200000000000001,0.76,29.025,14.59,38.065,602.655,1.0,0.7,593.77,C,0.55,0.0,55800.0,100000.0,100000.0,0.1,700000.0,327850.0,0.06557,4.138428630553878,4.861073213641499,5.051378877194698,5.1791760382542416,5.170922471540628,5.386695624197668,5.497320282669667,5.5763457053672845,5.639142655141463,5.691844943081255,5.737580701459718,5.778180951282788,5.814818057372043,5.848291835425247,5.879174426172129,5.907890455048206,5.934764486852623,5.960050659976485,5.983952011686675,6.006633541355321,6.028231312041623,6.048858958022789,6.068612442874473,6.087573607090875,6.105812859161377,6.123391248395336,6.140362083539507,6.156772212379828,6.172663044667408,6.188071378179578,4.068251463689983,4.6717811577768655,4.826659678313675,4.930626921760115,4.963477870047133,5.271999179496836,5.386685033969716,5.4641599529624285,5.524270311630074,5.574046071827509,5.6168721080514485,5.654662060612892,5.68861274831427,5.719526897383632,5.747971360797941,5.774362588789506,5.799016297778124,5.822178031342335,5.844042849784962,5.8647685057272,5.884484545664442,5.90329876977831,5.921301925049236,5.938571184893252,5.955172775632347,5.971163990654625,5.986594757017753,6.001508869525613,6.015944974080368,6.029937359454167
192,370830001012005032195454,汶上如***有限公司,370***4205,袁**,9137***098C,制造业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,汶上县经济*** / 汶上县经济*** / ,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,1.36,2.5500000000000003,2.3200000000000003,3.45,1.7599999999999998,3.1500000000000004,3.08,2.04,1.4,0.94,0.8200000000000001,0.76,38.7,14.59,47.74,612.33,1.0,0.8,593.77,C,0.55,0.0,55800.0,100000.0,100000.0,0.1,1400000.0,403800.0,0.0807599999999999,4.148219717657971,4.895395416275716,5.092161254481735,5.224296657321184,5.188605866159046,5.411703720695829,5.526083677887238,5.6077917219168105,5.672720396284104,5.72721173231809,5.774500050833166,5.816478529238128,5.854359329811778,5.888969419041834,5.920900359723401,5.950591191757784,5.978377497720731,6.0045220430634325,6.029234757418345,6.052686241277092,6.075017176537374,6.096345054940565,6.116769097671406,6.136373923406713,6.155232330744127,6.173407441391659,6.190954373731199,6.2079215658580456,6.224351833231476,6.240283222777498,4.087726684454816,4.745111110288978,4.913809897266106,5.027054443985557,4.991450423453372,5.327501997812196,5.452421608781828,5.53680984292767,5.602284025899233,5.6565014237479945,5.703148953289058,5.74431101459325,5.781291222128876,5.814963931749007,5.845946578390888,5.874692773367329,5.901546405403919,5.926774928655736,5.9505908092307935,5.973165876481194,5.994641236717571,6.015134309449184,6.034743939276738,6.053554186027424,6.071637185592946,6.089055343819139,6.105863042902038,6.12210798558483,6.13783226625733,6.153073233379789
193,37088300101201005072148X,山东科***有限公司,370***1525,张**,9137***2401,批发和零售业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3736.0,174.57142857142856,147.7142857142857,147.7142857142857,147.7142857142857,147.7142857142857,3269.0,3269.0,3269.0,3269.0,3269.0,3269.0,228.83,228.83,228.83,228.83,228.83,228.83,261.52,12.22,10.34,10.34,10.34,10.34,228.83,0.0,0,0.0,0.0,12.0,0.0,24115.42857142857,2009.619047619048,0.0,-467.0,1916.91,147.45461538461538,0.0,0.0,1.36,2.5500000000000003,52.2,3.45,39.6,3.1500000000000004,3.08,2.04,7.386099290780141,4.96055415224374,11.525726820859926,10.682301897445804,0.0,102.31,39.674682161329606,691.9846821613296,0.0,0.6,856.9300000000001,A,0.85,24115.42857142857,72346.28571428571,100000.0,100000.0,0.1,0.0,100000.0,0.02,4.0608731846394885,4.589206187869892,4.728340646371223,4.821774485753815,5.030851860347915,5.188605866159046,5.269484709520917,5.327261021531717,5.373172527470283,5.411703720695829,5.445141611388749,5.474824878132791,5.501610649095195,5.526083677887238,5.548662262572839,5.569656851243423,5.589304736613947,5.6077917219168105,5.625266249818695,5.641848953084102,5.657639308836885,5.672720396284104,5.687162375398326,5.70102508061974,5.714359988330404,5.72721173231809,5.7396192871644,5.751616903774989,5.76323485725145,5.774500050833166,3.96858270609728,4.296498877310435,4.38064912203771,4.437137710315248,4.820322129819039,4.987951208427144,5.050263546427272,5.092358043268188,5.125017842541804,5.152062537878397,5.175331235283646,5.195863674160616,5.214310122827791,5.231106727035435,5.2465614753708,5.260900638002558,5.274295753333185,5.286880232710834,5.29876005837347,5.310020942152756,5.320733270628139,5.330955614940626,5.34073728070461,5.35012019860114,5.359140351419716,5.367828868413208,5.376212876481506,5.384316170683158,5.392159748520684,5.399762240134385
194,370883001011996090455347,邹城盐***有限公司,370***4917,罗**,9137***374J,批发和零售业,183674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,太平西路5*** / ,183674.0,15306.166666666664,11.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,3.7966666666666673,2.5500000000000003,2.3200000000000003,3.45,1.7599999999999998,3.1500000000000004,25.021656,16.572697661660836,1.4,0.94,0.8200000000000001,0.76,29.025,17.026666666666667,74.53935366166083,641.5660203283275,1.0,0.6,601.08,CC,0.6,183674.0,551022.0,551022.0,352654.0800000001,0.3526540800000001,700000.0,666254.0800000001,0.133250816,4.219275732360605,5.1444789867797525,5.236,5.236,5.3169380456852,5.593192829470616,5.734825793216073,5.836002194413589,5.916401250406541,5.9838760913704,6.0424316710916015,6.094412249297887,6.141318806932967,6.184175349578321,6.2237143901144405,6.260479577305944,6.294886452091574,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,4.093457697481349,4.766690065318891,4.939455770353383,5.055430368072037,4.999681963926897,5.343834925619054,5.47176604503326,5.558188674561704,5.625241281076136,5.680765728716335,5.728537816907887,5.770692195545214,5.808563906075535,5.843048382948107,5.874777945957026,5.90421714188223,5.9317181497713225,5.9575548714495286,5.981944895066741,6.005064192363437,6.02705727138072,6.048044382327048,6.068126752706405,6.087390468824265,6.1059094055935,6.123747473313325,6.140960365202454,6.157596934001366,6.173700288893377,6.189308678719416
195,370891000022015042245321,山东宁***有限公司,370***0828,王**,9137***377M,科学研究和技术服务业,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10000.0,833.3333333333335,10.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,6.2333333333333325,2.5500000000000003,2.3200000000000003,3.45,1.7599999999999998,3.1500000000000004,4.51,2.987115796691523,1.4,0.94,0.8200000000000001,0.76,0.0,19.463333333333328,11.417115796691522,580.8804491300249,1.0,0.9,608.39,CC,0.6,10000.0,30000.0,100000.0,100000.0,0.1,0.0,100000.0,0.02,4.148219717657971,4.895395416275716,5.092161254481735,5.224296657321184,5.188605866159046,5.411703720695829,5.526083677887238,5.6077917219168105,5.672720396284104,5.72721173231809,5.774500050833166,5.816478529238128,5.854359329811778,5.888969419041834,5.920900359723401,5.950591191757784,5.978377497720731,6.0045220430634325,6.029234757418345,6.052686241277092,6.075017176537374,6.096345054940565,6.116769097671406,6.136373923406713,6.155232330744127,6.173407441391659,6.190954373731199,6.2079215658580456,6.224351833231476,6.240283222777498,4.017701271225675,4.481444767876778,4.600451185247105,4.680338112908508,4.890871865962357,5.127935182378043,5.216058135881001,5.275588744214697,5.321776675291826,5.360023650227084,5.392930557676342,5.42196781120475,5.448055029087488,5.471809014559751,5.493665329258688,5.513943967525595,5.5328875212957165,5.550684662706994,5.567485273277724,5.583410567842695,5.598560088057177,5.613016666023142,5.626850030409171,5.640119480153077,5.652875902603784,5.665163321172891,5.677020099090123,5.68847988765,5.699572381805357,5.710323928553281
196,370811001022014092683906,山东康***有限公司,370***4679,张**,9137***663R,制造业,18980.0,0.0,18980.0,22440.0,22440.0,25900.0,25900.0,25900.0,25900.0,25900.0,29360.0,27630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,269330.0,22444.16666666667,1.0,8650.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,28.16333333333333,7.65,2.3200000000000003,3.45,1.7599999999999998,3.1500000000000004,28.79052,19.0690152917781,1.4,0.94,0.8200000000000001,0.76,0.0,46.49333333333334,51.779535291778096,648.2728686251114,1.0,0.6,689.48,CCC,0.65,269330.0,807990.0,807990.0,533273.4,0.5332734,0.0,533273.4,0.10665468,4.24605275032951,5.236,5.236,5.236,5.365299230752243,5.661585873284865,5.813488963342056,5.922001894063396,6.008230867319646,6.080598461504487,6.143400038655174,6.199149846070664,6.249457704215324,6.295421871629747,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,4.07271682846558,4.68859457370153,4.846641866068818,4.952736250652607,4.969891540843065,5.284725111225391,5.40175740666212,5.480817441137741,5.54215764117142,5.592951799699413,5.6366540448174405,5.675217169389676,5.709862478801286,5.741409122837637,5.77043555213132,5.797366737371583,5.822524854449129,5.846160470696418,5.868472637296295,5.889622334445088,5.909741759123772,5.928940917075965,5.947312411940301,5.9649349960796245,5.981876250788214,5.998194641661102,6.013941117249788,6.029160368387767,6.043891831661707,6.058170497382581
197,370832001021994030770664,山东梁***有限公司,370***0417,李**,9137***6105,制造业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,梁山县城人*** / 梁山县城人*** / 梁山县城人*** / ,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,1.36,2.5500000000000003,2.3200000000000003,3.45,1.7599999999999998,3.1500000000000004,3.08,2.04,1.4,0.94,0.8200000000000001,0.76,48.375,14.59,57.415,622.005,1.0,0.8,593.77,C,0.55,0.0,55800.0,100000.0,100000.0,0.1,2100000.0,555699.9999999999,0.1111399999999999,4.148219717657971,4.895395416275716,5.092161254481735,5.224296657321184,5.188605866159046,5.411703720695829,5.526083677887238,5.6077917219168105,5.672720396284104,5.72721173231809,5.774500050833166,5.816478529238128,5.854359329811778,5.888969419041834,5.920900359723401,5.950591191757784,5.978377497720731,6.0045220430634325,6.029234757418345,6.052686241277092,6.075017176537374,6.096345054940565,6.116769097671406,6.136373923406713,6.155232330744127,6.173407441391659,6.190954373731199,6.2079215658580456,6.224351833231476,6.240283222777498,4.107481751010618,4.819494764775006,5.002212406102705,5.124867564687858,5.019824923591198,5.383802354203245,5.519102773850242,5.610503662826571,5.68141874464067,5.740141603478973,5.790665538619438,5.835248163595322,5.8753014231225205,5.911772331948539,5.945329633799569,5.976464635048592,6.005549801544026,6.032874812857699,6.058669791012504,6.083120844364572,6.10638080514654,6.128576850418549,6.1498160387589245,6.170189415359095,6.189775110597024,6.208640716238835,6.226845133636272,6.2444400296262845,6.26147099663877,6.277978486787743
198,370000001012005071389378,倍耐力***有限公司,370***2765,牛**,9137***7678,制造业,10998053.0,0.0,0.0,0.0,0.0,0.0,10521132.0,10990419.0,10932273.0,10892833.0,10892554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65227264.0,5435605.333333333,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,15.98,2.5500000000000003,2.3200000000000003,3.45,1.7599999999999998,3.1500000000000004,59.71650566001684,0.0,1.4,0.94,0.8200000000000001,0.76,0.0,29.21,0.0,0.0,0.0,0.5,637.63,CC,0.6,65227264.0,195681792.0,1000000.0,800000.0,0.8,0.0,800000.0,0.16,4.283002820396568,5.236,5.236,5.236,5.432033666185955,5.755962616952532,5.922037631876665,6.040674366535736,6.134948143422254,6.21406733237191,6.282728034788383,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,4.093495379832965,4.766831950491229,4.939624396179689,5.055616944431907,4.999736087657035,5.343942317301063,5.471893237877747,5.558329243889856,5.625392228798241,5.680925270505421,5.72870475285474,5.77086565614146,5.8087432284503455,5.843233042825885,5.874967516932553,5.904411269452776,5.931916533944392,5.957757254627111,5.982151053329092,6.0052739290277,6.027270412130969,6.048260771459676,6.068346250185779,6.087612947939182,6.106134751067108,6.123975579760798,6.141191135859156,6.157830279664081,6.173936127031325,6.189546932721967
199,370882001012013010702440,济宁市***有限公司,370***2337,房**,9137***0019,制造业,391545.0,391545.0,398475.0,401940.0,401940.0,401940.0,412335.0,429660.0,429660.0,429660.0,450450.0,450450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4989600.0,415800.0,0.0,58905.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,30.6,7.65,2.3200000000000003,3.45,1.7599999999999998,3.1500000000000004,54.1325022960591,37.47912727375904,1.4,0.94,0.8200000000000001,0.76,0.0,48.93,95.53162956981816,694.4616295698181,0.0,0.2,696.79,CCC,0.65,4989600.0,14968800.0,1000000.0,1000000.0,1.0,0.0,1000000.0,0.2,4.202156119403047,5.084466975988532,5.236,5.236,5.286018815938332,5.549466435424467,5.6845332988040695,5.781019164780472,5.85769092271364,5.922037631876665,5.977878576506835,6.027449336514365,6.072181307407038,6.113051021895292,6.150757033582306,6.185817787690684,6.218629560692496,6.249502642136433,6.278684929798321,6.306377879194147,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,6.324,4.048031938859001,4.5956486808423485,4.736178751939993,4.83051413209932,4.934436261481408,5.214375154246079,5.318436138474923,5.388733529207955,5.443275068912692,5.488439440933035,5.527297933992762,5.561586902545854,5.592392288211677,5.620442450051957,5.646251725941813,5.670197984810726,5.692567694083405,5.713583649383351,5.733422839993059,5.752228403818263,5.770117885746042,5.787189098998886,5.803524383462066,5.819193762955568,5.834257328379699,5.848767065276911,5.8627682753000006,5.876300695959905,5.889399392876827,5.902095478199635
200,370811000022016080598598,济宁润***有限公司,370***1703,林**,9137***EE5W,批发和零售业,6930.0,6930.0,6930.0,10395.0,10395.0,10395.0,10395.0,10395.0,10395.0,10395.0,10395.0,10395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,114345.0,9528.75,0.0,3465.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,30.6,7.65,2.3200000000000003,3.45,1.7599999999999998,3.1500000000000004,19.431335,12.86979557726922,1.4,0.94,0.8200000000000001,0.76,0.0,48.93,36.22113057726922,635.1511305772693,1.0,0.7,696.79,CCC,0.65,114345.0,343035.0,343035.0,169802.325,0.169802325,0.0,169802.325,0.033960465,4.159199055568252,4.9338829771093495,5.137892999716823,5.236,5.208435325630944,5.439746811215518,5.558337811895365,5.643054041407889,5.710373147439271,5.766870651261889,5.815899949321386,5.859423918758891,5.898699349148022,5.934583652798727,5.967690171642225,5.99847410939176,6.027283403522096,6.054390493528451,6.0800130378695005,6.104327917910783,6.127480994932853,6.149594086284862,6.170770066105568,6.191096668415913,6.210649371986432,6.229493622431034,6.247686567384889,6.265278428253335,6.2823135968011945,6.298831520700409,4.023875406655856,4.504692209503523,4.628079999373503,4.710908065804325,4.899739869829605,5.145530973520729,5.236898285551552,5.298620588887956,5.346508987347509,5.386164073272737,5.420282490340827,5.450388787261062,5.477436439224159,5.502064957860306,5.524725940561873,5.545751162668512,5.565392147445871,5.583844513236426,5.601263659637059,5.617775264160752,5.633482533215315,5.648471348471831,5.662814005748426,5.676571987148677,5.689798053503925,5.702537849003623,5.714831149268548,5.726712844508396,5.738213722933432,5.749361101538923
201,370800001012012080804527,山东富***有限公司,370***5525,王**,9137***728N,制造业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,山东富扬科*** / 山东富扬科*** / ,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,1.36,2.5500000000000003,2.3200000000000003,3.45,1.7599999999999998,3.1500000000000004,3.08,2.04,1.4,0.94,0.8200000000000001,0.76,38.7,14.59,47.74,612.33,1.0,0.8,593.77,C,0.55,0.0,55800.0,100000.0,100000.0,0.1,1400000.0,403800.0,0.0807599999999999,4.148219717657971,4.895395416275716,5.092161254481735,5.224296657321184,5.188605866159046,5.411703720695829,5.526083677887238,5.6077917219168105,5.672720396284104,5.72721173231809,5.774500050833166,5.816478529238128,5.854359329811778,5.888969419041834,5.920900359723401,5.950591191757784,5.978377497720731,6.0045220430634325,6.029234757418345,6.052686241277092,6.075017176537374,6.096345054940565,6.116769097671406,6.136373923406713,6.155232330744127,6.173407441391659,6.190954373731199,6.2079215658580456,6.224351833231476,6.240283222777498,4.087726684454816,4.745111110288978,4.913809897266106,5.027054443985557,4.991450423453372,5.327501997812196,5.452421608781828,5.53680984292767,5.602284025899233,5.6565014237479945,5.703148953289058,5.74431101459325,5.781291222128876,5.814963931749007,5.845946578390888,5.874692773367329,5.901546405403919,5.926774928655736,5.9505908092307935,5.973165876481194,5.994641236717571,6.015134309449184,6.034743939276738,6.053554186027424,6.071637185592946,6.089055343819139,6.105863042902038,6.12210798558483,6.13783226625733,6.153073233379789
202,37083010002198273,山东安***有限公司,370***3802,王**,9137***254X,科学研究和技术服务业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3736.0,3736.0,2568.5714285714284,2568.5714285714284,2568.5714285714284,2568.5714285714284,3269.0,3269.0,3269.0,3269.0,3269.0,3269.0,228.83,228.83,228.83,228.83,228.83,228.83,261.52,261.52,179.8,179.8,179.8,179.8,228.83,2.0,汶上县寅寺*** / 汶上县寅寺*** / ,0.0,0.0,12.0,0.0,37360.28571428571,3113.357142857143,0.0,-467.0,2844.050000000001,218.77307692307696,0.0,0.0,1.36,2.5500000000000003,52.2,3.45,39.6,3.1500000000000004,3.08,2.04,12.408878504672884,8.34757475083057,14.350000000000003,13.299745917594093,38.7,102.31,92.22619917309756,744.5361991730975,0.0,0.2,856.9300000000001,A,0.85,37360.28571428571,112080.85714285712,112080.85714285712,165879.66857142857,0.1658796685714285,1400000.0,1616279.6685714286,0.3232559337142857,4.031839962406408,4.487431571219668,4.607409864081187,4.687979642879107,4.978415811078457,5.114450094124915,5.184193460791186,5.234015074772053,5.273605440555938,5.306831622156914,5.33566575200109,5.361262198121367,5.384360078457158,5.405463637181915,5.42493358068108,5.443037614255209,5.459980359930765,5.475922039372974,5.490990657519851,5.505290238301226,5.518906562735168,5.531911271603858,5.544364865187574,5.556318939863417,5.567817884695809,5.578900188249828,5.5895994590493165,5.5999452323024,5.60996361480566,5.619677805734688,4.030663396453681,4.530250993947497,4.658455767857499,4.744517391469981,4.909489561986293,5.164876200413125,5.2598104365642016,5.323942340967276,5.3737002732869055,5.414903469573855,5.450353848829297,5.481635477214029,5.509739053008516,5.535329053986835,5.558874707628046,5.580720741578646,5.601128498419128,5.620301233312716,5.638400412561746,5.655556620052633,5.671877091308386,5.68745106076813,5.702353646634626,5.716648731235264,5.730391135152055,5.743628284495758,5.756401507703121,5.768747057076341,5.780696922778627,5.792279488244077
